32, 0.00373807
31, 0.00370476
30, 0.00315441
29, 0.00314232
28, 0.00313309
27, 0.00312737
26, 0.0031128
25, 0.00310232
24, 0.00252682
23, 0.00251776
22, 0.00251202
21, 0.0024936
20, 0.00247311
19, 0.00244945
18, 0.00190385
17, 0.00190442
16, 0.0018993
15, 0.00185094
14, 0.00183025
13, 0.00182128
12, 0.00126016
11, 0.00125289
10, 0.00124193
9, 0.00123981
8, 0.00123165
7, 0.00119954
6, 0.00062797
5, 0.0006173
4, 0.000611101
3, 0.000605056
2, 0.000611712
1, 0.000586969
