0	 10.000000	 8.632670e+02
4	 10.000000	 8.632670e+02
8	 10.000000	 8.632670e+02
12	 10.000000	 8.632670e+02
16	 10.000000	 8.618825e+02
20	 10.000000	 8.632670e+02
24	 10.000000	 8.632670e+02
28	 10.000000	 8.632670e+02
32	 10.000000	 8.632670e+02
36	 10.000000	 8.563832e+02
40	 10.000000	 8.536598e+02
44	 10.000000	 8.482659e+02
48	 10.000000	 8.496083e+02
52	 10.000000	 8.429398e+02
56	 10.000000	 8.403011e+02
60	 10.000000	 8.376789e+02
64	 10.000000	 8.062347e+02
68	 10.000000	 8.098834e+02
72	 10.000000	 8.135640e+02
76	 10.000000	 8.086635e+02
80	 10.000000	 8.172795e+02
84	 10.000000	 8.172795e+02
88	 10.000000	 8.210278e+02
92	 10.000000	 8.160373e+02
96	 10.000000	 8.185256e+02
100	 10.000000	 8.185256e+02
104	 10.000000	 8.185256e+02
108	 10.000000	 8.210278e+02
112	 10.000000	 8.185256e+02
116	 10.000000	 8.185256e+02
120	 10.000000	 8.197742e+02
124	 10.000000	 8.185256e+02
128	 10.000000	 8.185256e+02
132	 10.000000	 8.185256e+02
136	 10.000000	 8.197742e+02
140	 10.000000	 8.210278e+02
144	 10.000000	 8.172795e+02
148	 10.000000	 8.197742e+02
152	 10.000000	 8.210278e+02
156	 10.000000	 8.210278e+02
160	 10.000000	 8.185256e+02
164	 10.000000	 8.210278e+02
168	 10.000000	 8.197742e+02
172	 10.000000	 8.197742e+02
176	 10.000000	 8.185256e+02
180	 10.000000	 8.197742e+02
184	 10.000000	 8.185256e+02
188	 10.000000	 8.197742e+02
192	 10.000000	 8.210278e+02
196	 10.000000	 8.185256e+02
200	 10.000000	 8.185256e+02
204	 10.000000	 8.210278e+02
208	 10.000000	 8.147988e+02
212	 10.000000	 8.172795e+02
216	 10.000000	 8.172795e+02
220	 10.000000	 8.185256e+02
224	 10.000000	 8.111058e+02
228	 10.000000	 7.990363e+02
232	 10.000000	 8.172795e+02
236	 10.000000	 8.014219e+02
240	 10.000000	 8.172795e+02
244	 10.000000	 8.038205e+02
248	 10.000000	 8.098834e+02
252	 10.000000	 8.160373e+02
256	 10.000000	 5.358806e+02
0	 12.000000	 8.646573e+02
4	 12.000000	 8.646573e+02
8	 12.000000	 8.646573e+02
12	 12.000000	 8.646573e+02
16	 12.000000	 8.632670e+02
20	 12.000000	 8.632670e+02
24	 12.000000	 8.618825e+02
28	 12.000000	 8.591240e+02
32	 12.000000	 8.563832e+02
36	 12.000000	 8.523059e+02
40	 12.000000	 8.496083e+02
44	 12.000000	 8.363739e+02
48	 12.000000	 8.324845e+02
52	 12.000000	 7.037386e+02
56	 12.000000	 6.548196e+02
60	 12.000000	 6.645454e+02
64	 12.000000	 6.564209e+02
68	 12.000000	 6.407553e+02
72	 12.000000	 6.060408e+02
76	 12.000000	 5.874748e+02
80	 12.000000	 5.570044e+02
84	 12.000000	 5.445767e+02
88	 12.000000	 5.104112e+02
92	 12.000000	 4.828705e+02
96	 12.000000	 4.605077e+02
100	 12.000000	 4.628900e+02
104	 12.000000	 4.620932e+02
108	 12.000000	 4.535072e+02
112	 12.000000	 4.535072e+02
116	 12.000000	 4.527423e+02
120	 12.000000	 4.519800e+02
124	 12.000000	 4.535072e+02
128	 12.000000	 4.459735e+02
132	 12.000000	 4.519800e+02
136	 12.000000	 4.437624e+02
140	 12.000000	 4.467157e+02
144	 12.000000	 4.452338e+02
148	 12.000000	 4.372575e+02
152	 12.000000	 4.415725e+02
156	 12.000000	 4.344277e+02
160	 12.000000	 4.379709e+02
164	 12.000000	 4.316335e+02
168	 12.000000	 4.288757e+02
172	 12.000000	 4.302505e+02
176	 12.000000	 4.268299e+02
180	 12.000000	 4.254775e+02
184	 12.000000	 4.248042e+02
188	 12.000000	 4.241330e+02
192	 12.000000	 4.227969e+02
196	 12.000000	 4.234639e+02
200	 12.000000	 4.241330e+02
204	 12.000000	 4.241330e+02
208	 12.000000	 4.221327e+02
212	 12.000000	 4.221327e+02
216	 12.000000	 4.234639e+02
220	 12.000000	 4.227969e+02
224	 12.000000	 4.214699e+02
228	 12.000000	 4.234639e+02
232	 12.000000	 4.214699e+02
236	 12.000000	 4.221327e+02
240	 12.000000	 4.227969e+02
244	 12.000000	 4.208092e+02
248	 12.000000	 4.214699e+02
252	 12.000000	 4.221327e+02
256	 12.000000	 4.221327e+02
0	 14.000000	 8.646573e+02
4	 14.000000	 8.646573e+02
8	 14.000000	 8.646573e+02
12	 14.000000	 8.618825e+02
16	 14.000000	 8.523059e+02
20	 14.000000	 8.337774e+02
24	 14.000000	 8.160373e+02
28	 14.000000	 7.530887e+02
32	 14.000000	 6.955341e+02
36	 14.000000	 6.596471e+02
40	 14.000000	 6.171866e+02
44	 14.000000	 5.761295e+02
48	 14.000000	 5.434741e+02
52	 14.000000	 5.316364e+02
56	 14.000000	 5.479102e+02
60	 14.000000	 5.084775e+02
64	 14.000000	 4.735030e+02
68	 14.000000	 4.573700e+02
72	 14.000000	 4.527423e+02
76	 14.000000	 4.482074e+02
80	 14.000000	 4.489570e+02
84	 14.000000	 4.467157e+02
88	 14.000000	 4.459735e+02
92	 14.000000	 4.444973e+02
96	 14.000000	 4.430301e+02
100	 14.000000	 4.437624e+02
104	 14.000000	 4.415725e+02
108	 14.000000	 4.415725e+02
112	 14.000000	 4.394048e+02
116	 14.000000	 4.401252e+02
120	 14.000000	 4.408473e+02
124	 14.000000	 4.415725e+02
128	 14.000000	 4.430301e+02
132	 14.000000	 4.401252e+02
136	 14.000000	 4.379709e+02
140	 14.000000	 4.344277e+02
144	 14.000000	 4.316335e+02
148	 14.000000	 4.302505e+02
152	 14.000000	 4.316335e+02
156	 14.000000	 4.275097e+02
160	 14.000000	 4.241330e+02
164	 14.000000	 4.275097e+02
168	 14.000000	 4.208092e+02
172	 14.000000	 4.221327e+02
176	 14.000000	 4.201506e+02
180	 14.000000	 4.188394e+02
184	 14.000000	 4.181869e+02
188	 14.000000	 4.168887e+02
192	 14.000000	 4.143149e+02
196	 14.000000	 4.188394e+02
200	 14.000000	 4.143149e+02
204	 14.000000	 4.201506e+02
208	 14.000000	 4.143149e+02
212	 14.000000	 4.143149e+02
216	 14.000000	 4.208092e+02
220	 14.000000	 4.136764e+02
224	 14.000000	 4.136764e+02
228	 14.000000	 4.201506e+02
232	 14.000000	 4.130405e+02
236	 14.000000	 4.130405e+02
240	 14.000000	 4.194940e+02
244	 14.000000	 4.130405e+02
248	 14.000000	 4.130405e+02
252	 14.000000	 4.124060e+02
256	 14.000000	 4.234639e+02
0	 16.000000	 8.660521e+02
4	 16.000000	 8.632670e+02
8	 16.000000	 8.509550e+02
12	 16.000000	 8.482659e+02
16	 16.000000	 8.416184e+02
20	 16.000000	 8.337774e+02
24	 16.000000	 8.135640e+02
28	 16.000000	 7.478446e+02
32	 16.000000	 7.018985e+02
36	 16.000000	 6.653681e+02
40	 16.000000	 6.214719e+02
44	 16.000000	 5.811172e+02
48	 16.000000	 5.445767e+02
52	 16.000000	 5.337495e+02
56	 16.000000	 5.445767e+02
60	 16.000000	 5.084775e+02
64	 16.000000	 4.735030e+02
68	 16.000000	 4.581506e+02
72	 16.000000	 4.527423e+02
76	 16.000000	 4.504631e+02
80	 16.000000	 4.482074e+02
84	 16.000000	 4.437624e+02
88	 16.000000	 4.437624e+02
92	 16.000000	 4.423001e+02
96	 16.000000	 4.394048e+02
100	 16.000000	 4.437624e+02
104	 16.000000	 4.379709e+02
108	 16.000000	 4.415725e+02
112	 16.000000	 4.337257e+02
116	 16.000000	 4.365464e+02
120	 16.000000	 4.401252e+02
124	 16.000000	 4.423001e+02
128	 16.000000	 4.444973e+02
132	 16.000000	 4.408473e+02
136	 16.000000	 4.358376e+02
140	 16.000000	 4.295620e+02
144	 16.000000	 4.227969e+02
148	 16.000000	 4.227969e+02
152	 16.000000	 4.295620e+02
156	 16.000000	 4.241330e+02
160	 16.000000	 4.208092e+02
164	 16.000000	 4.254775e+02
168	 16.000000	 4.175371e+02
172	 16.000000	 4.194940e+02
176	 16.000000	 4.175371e+02
180	 16.000000	 4.162422e+02
184	 16.000000	 4.162422e+02
188	 16.000000	 4.143149e+02
192	 16.000000	 4.111427e+02
196	 16.000000	 4.155978e+02
200	 16.000000	 4.105139e+02
204	 16.000000	 4.162422e+02
208	 16.000000	 4.117733e+02
212	 16.000000	 4.117733e+02
216	 16.000000	 4.013100e+02
220	 16.000000	 4.080186e+02
224	 16.000000	 4.111427e+02
228	 16.000000	 2.820127e+02
232	 16.000000	 4.105139e+02
236	 16.000000	 4.098871e+02
240	 16.000000	 4.162422e+02
244	 16.000000	 4.117733e+02
248	 16.000000	 4.105139e+02
252	 16.000000	 2.237301e+02
256	 16.000000	 1.504912e+02
0	 18.000000	 8.632670e+02
4	 18.000000	 8.605011e+02
8	 18.000000	 8.550193e+02
12	 18.000000	 8.482659e+02
16	 18.000000	 8.429398e+02
20	 18.000000	 8.350743e+02
24	 18.000000	 8.123330e+02
28	 18.000000	 7.488878e+02
32	 18.000000	 7.037386e+02
36	 18.000000	 6.661938e+02
40	 18.000000	 5.926630e+02
44	 18.000000	 4.581506e+02
48	 18.000000	 3.667707e+02
52	 18.000000	 3.151132e+02
56	 18.000000	 3.016583e+02
60	 18.000000	 2.717371e+02
64	 18.000000	 2.414353e+02
68	 18.000000	 2.179188e+02
72	 18.000000	 2.062030e+02
76	 18.000000	 1.953975e+02
80	 18.000000	 1.849009e+02
84	 18.000000	 1.732105e+02
88	 18.000000	 1.645075e+02
92	 18.000000	 1.571875e+02
96	 18.000000	 1.525434e+02
100	 18.000000	 1.468687e+02
104	 18.000000	 1.407107e+02
108	 18.000000	 1.375390e+02
112	 18.000000	 1.361442e+02
116	 18.000000	 1.366985e+02
120	 18.000000	 1.350483e+02
124	 18.000000	 1.361442e+02
128	 18.000000	 1.355940e+02
132	 18.000000	 1.355940e+02
136	 18.000000	 1.345072e+02
140	 18.000000	 1.342381e+02
144	 18.000000	 1.331726e+02
148	 18.000000	 1.331726e+02
152	 18.000000	 1.323847e+02
156	 18.000000	 1.321241e+02
160	 18.000000	 1.310920e+02
164	 18.000000	 1.308364e+02
168	 18.000000	 1.303282e+02
172	 18.000000	 1.290751e+02
176	 18.000000	 1.266396e+02
180	 18.000000	 1.240648e+02
184	 18.000000	 1.209352e+02
188	 18.000000	 1.183757e+02
192	 18.000000	 1.259269e+02
196	 18.000000	 1.159224e+02
200	 18.000000	 1.209352e+02
204	 18.000000	 1.242945e+02
208	 18.000000	 1.240648e+02
212	 18.000000	 1.276028e+02
216	 18.000000	 1.276028e+02
220	 18.000000	 1.288273e+02
224	 18.000000	 1.278459e+02
228	 18.000000	 1.288273e+02
232	 18.000000	 1.290751e+02
236	 18.000000	 1.290751e+02
240	 18.000000	 1.295736e+02
244	 18.000000	 1.290751e+02
248	 18.000000	 1.288273e+02
252	 18.000000	 1.295736e+02
256	 18.000000	 1.293239e+02
0	 20.000000	 8.660521e+02
4	 20.000000	 8.577514e+02
8	 20.000000	 8.550193e+02
12	 20.000000	 7.616346e+02
16	 20.000000	 6.678512e+02
20	 20.000000	 5.616651e+02
24	 20.000000	 4.735030e+02
28	 20.000000	 4.295620e+02
32	 20.000000	 3.851884e+02
36	 20.000000	 3.459746e+02
40	 20.000000	 3.203776e+02
44	 20.000000	 2.950288e+02
48	 20.000000	 2.733971e+02
52	 20.000000	 2.537581e+02
56	 20.000000	 2.375897e+02
60	 20.000000	 2.229867e+02
64	 20.000000	 2.100753e+02
68	 20.000000	 2.000568e+02
72	 20.000000	 1.909504e+02
76	 20.000000	 1.814028e+02
80	 20.000000	 1.745620e+02
84	 20.000000	 1.671708e+02
88	 20.000000	 1.617327e+02
92	 20.000000	 1.557285e+02
96	 20.000000	 1.508291e+02
100	 20.000000	 1.455945e+02
104	 20.000000	 1.386756e+02
108	 20.000000	 1.364209e+02
112	 20.000000	 1.355940e+02
116	 20.000000	 1.358685e+02
120	 20.000000	 1.334374e+02
124	 20.000000	 1.347773e+02
128	 20.000000	 1.355940e+02
132	 20.000000	 1.342381e+02
136	 20.000000	 1.334374e+02
140	 20.000000	 1.331726e+02
144	 20.000000	 1.323847e+02
148	 20.000000	 1.321241e+02
152	 20.000000	 1.316059e+02
156	 20.000000	 1.310920e+02
160	 20.000000	 1.300756e+02
164	 20.000000	 1.298240e+02
168	 20.000000	 1.290751e+02
172	 20.000000	 1.278459e+02
176	 20.000000	 1.259269e+02
180	 20.000000	 1.238358e+02
184	 20.000000	 1.213726e+02
188	 20.000000	 1.187948e+02
192	 20.000000	 1.247567e+02
196	 20.000000	 1.163243e+02
200	 20.000000	 1.209352e+02
204	 20.000000	 1.231543e+02
208	 20.000000	 1.231543e+02
212	 20.000000	 1.256911e+02
216	 20.000000	 1.254561e+02
220	 20.000000	 1.264013e+02
224	 20.000000	 1.261637e+02
228	 20.000000	 1.259269e+02
232	 20.000000	 1.264013e+02
236	 20.000000	 1.264013e+02
240	 20.000000	 1.259269e+02
244	 20.000000	 1.254561e+02
248	 20.000000	 1.245252e+02
252	 20.000000	 1.238358e+02
256	 20.000000	 1.242945e+02
0	 22.000000	 8.660521e+02
4	 22.000000	 8.135640e+02
8	 22.000000	 7.692729e+02
12	 22.000000	 7.159367e+02
16	 22.000000	 6.422869e+02
20	 22.000000	 5.412824e+02
24	 22.000000	 4.802796e+02
28	 22.000000	 4.309412e+02
32	 22.000000	 3.824450e+02
36	 22.000000	 3.482182e+02
40	 22.000000	 3.196147e+02
44	 22.000000	 2.943817e+02
48	 22.000000	 2.717371e+02
52	 22.000000	 2.523274e+02
56	 22.000000	 2.371698e+02
60	 22.000000	 2.211500e+02
64	 22.000000	 2.087686e+02
68	 22.000000	 1.991662e+02
72	 22.000000	 1.893345e+02
76	 22.000000	 1.811579e+02
80	 22.000000	 1.738835e+02
84	 22.000000	 1.665484e+02
88	 22.000000	 1.601888e+02
92	 22.000000	 1.546522e+02
96	 22.000000	 1.494856e+02
100	 22.000000	 1.446530e+02
104	 22.000000	 1.375390e+02
108	 22.000000	 1.353206e+02
112	 22.000000	 1.339702e+02
116	 22.000000	 1.342381e+02
120	 22.000000	 1.310920e+02
124	 22.000000	 1.316059e+02
128	 22.000000	 1.337032e+02
132	 22.000000	 1.310920e+02
136	 22.000000	 1.318645e+02
140	 22.000000	 1.318645e+02
144	 22.000000	 1.310920e+02
148	 22.000000	 1.310920e+02
152	 22.000000	 1.310920e+02
156	 22.000000	 1.303282e+02
160	 22.000000	 1.300756e+02
164	 22.000000	 1.293239e+02
168	 22.000000	 1.288273e+02
172	 22.000000	 1.276028e+02
176	 22.000000	 1.259269e+02
180	 22.000000	 1.236077e+02
184	 22.000000	 1.213726e+02
188	 22.000000	 1.185849e+02
192	 22.000000	 1.247567e+02
196	 22.000000	 1.163243e+02
200	 22.000000	 1.209352e+02
204	 22.000000	 1.236077e+02
208	 22.000000	 1.231543e+02
212	 22.000000	 1.254561e+02
216	 22.000000	 1.254561e+02
220	 22.000000	 1.266396e+02
224	 22.000000	 1.261637e+02
228	 22.000000	 1.259269e+02
232	 22.000000	 1.266396e+02
236	 22.000000	 1.266396e+02
240	 22.000000	 1.264013e+02
244	 22.000000	 1.259269e+02
248	 22.000000	 1.252220e+02
252	 22.000000	 1.247567e+02
256	 22.000000	 1.252220e+02
0	 24.000000	 8.660521e+02
4	 24.000000	 8.014219e+02
8	 24.000000	 7.714837e+02
12	 24.000000	 7.046623e+02
16	 24.000000	 6.331981e+02
20	 24.000000	 5.434741e+02
24	 24.000000	 4.661042e+02
28	 24.000000	 4.261530e+02
32	 24.000000	 3.808173e+02
36	 24.000000	 3.446420e+02
40	 24.000000	 3.180997e+02
44	 24.000000	 2.943817e+02
48	 24.000000	 2.722883e+02
52	 24.000000	 2.523274e+02
56	 24.000000	 2.367515e+02
60	 24.000000	 2.211500e+02
64	 24.000000	 2.104046e+02
68	 24.000000	 1.988711e+02
72	 24.000000	 1.904087e+02
76	 24.000000	 1.811579e+02
80	 24.000000	 1.738835e+02
84	 24.000000	 1.665484e+02
88	 24.000000	 1.601888e+02
92	 24.000000	 1.546522e+02
96	 24.000000	 1.498193e+02
100	 24.000000	 1.446530e+02
104	 24.000000	 1.378215e+02
108	 24.000000	 1.353206e+02
112	 24.000000	 1.339702e+02
116	 24.000000	 1.345072e+02
120	 24.000000	 1.313486e+02
124	 24.000000	 1.318645e+02
128	 24.000000	 1.337032e+02
132	 24.000000	 1.308364e+02
136	 24.000000	 1.318645e+02
140	 24.000000	 1.318645e+02
144	 24.000000	 1.310920e+02
148	 24.000000	 1.308364e+02
152	 24.000000	 1.308364e+02
156	 24.000000	 1.303282e+02
160	 24.000000	 1.298240e+02
164	 24.000000	 1.290751e+02
168	 24.000000	 1.288273e+02
172	 24.000000	 1.276028e+02
176	 24.000000	 1.259269e+02
180	 24.000000	 1.238358e+02
184	 24.000000	 1.213726e+02
188	 24.000000	 1.187948e+02
192	 24.000000	 1.249888e+02
196	 24.000000	 1.161230e+02
200	 24.000000	 1.207176e+02
204	 24.000000	 1.233807e+02
208	 24.000000	 1.229287e+02
212	 24.000000	 1.256911e+02
216	 24.000000	 1.254561e+02
220	 24.000000	 1.266396e+02
224	 24.000000	 1.261637e+02
228	 24.000000	 1.261637e+02
232	 24.000000	 1.266396e+02
236	 24.000000	 1.268790e+02
240	 24.000000	 1.264013e+02
244	 24.000000	 1.259269e+02
248	 24.000000	 1.252220e+02
252	 24.000000	 1.245252e+02
256	 24.000000	 1.254561e+02
0	 26.000000	 8.660521e+02
4	 26.000000	 8.038205e+02
8	 26.000000	 7.714837e+02
12	 26.000000	 7.093164e+02
16	 26.000000	 6.453753e+02
20	 26.000000	 5.434741e+02
24	 26.000000	 4.794218e+02
28	 26.000000	 4.275097e+02
32	 26.000000	 3.851884e+02
36	 26.000000	 3.415727e+02
40	 26.000000	 3.188554e+02
44	 26.000000	 2.937374e+02
48	 26.000000	 2.717371e+02
52	 26.000000	 2.523274e+02
56	 26.000000	 2.306495e+02
60	 26.000000	 2.222486e+02
64	 26.000000	 2.097470e+02
68	 26.000000	 1.994622e+02
72	 26.000000	 1.888019e+02
76	 26.000000	 1.811579e+02
80	 26.000000	 1.738835e+02
84	 26.000000	 1.665484e+02
88	 26.000000	 1.613438e+02
92	 26.000000	 1.550095e+02
96	 26.000000	 1.494856e+02
100	 26.000000	 1.446530e+02
104	 26.000000	 1.375390e+02
108	 26.000000	 1.355940e+02
112	 26.000000	 1.342381e+02
116	 26.000000	 1.345072e+02
120	 26.000000	 1.313486e+02
124	 26.000000	 1.316059e+02
128	 26.000000	 1.337032e+02
132	 26.000000	 1.305818e+02
136	 26.000000	 1.316059e+02
140	 26.000000	 1.321241e+02
144	 26.000000	 1.308364e+02
148	 26.000000	 1.308364e+02
152	 26.000000	 1.308364e+02
156	 26.000000	 1.303282e+02
160	 26.000000	 1.298240e+02
164	 26.000000	 1.293239e+02
168	 26.000000	 1.288273e+02
172	 26.000000	 1.276028e+02
176	 26.000000	 1.259269e+02
180	 26.000000	 1.238358e+02
184	 26.000000	 1.213726e+02
188	 26.000000	 1.185849e+02
192	 26.000000	 1.249888e+02
196	 26.000000	 1.161230e+02
200	 26.000000	 1.202851e+02
204	 26.000000	 1.233807e+02
208	 26.000000	 1.229287e+02
212	 26.000000	 1.256911e+02
216	 26.000000	 1.254561e+02
220	 26.000000	 1.268790e+02
224	 26.000000	 1.261637e+02
228	 26.000000	 1.261637e+02
232	 26.000000	 1.268790e+02
236	 26.000000	 1.264013e+02
240	 26.000000	 1.264013e+02
244	 26.000000	 1.261637e+02
248	 26.000000	 1.252220e+02
252	 26.000000	 1.247567e+02
256	 26.000000	 1.254561e+02
0	 28.000000	 8.660521e+02
4	 28.000000	 8.026200e+02
8	 28.000000	 7.714837e+02
12	 28.000000	 7.093164e+02
16	 28.000000	 6.392294e+02
