1, 0.000181302
2, 0.000187811
3, 0.000291419
4, 0.000533702
5, 0.000646105
6, 0.000689726
7, 0.000984078
8, 0.00107063
9, 0.00111654
10, 0.00117137
11, 0.00123139
12, 0.0012916
13, 0.00168908
14, 0.00172614
15, 0.00182692
16, 0.00189079
17, 0.00195739
18, 0.00204688
19, 0.00232778
20, 0.00241344
21, 0.00247788
22, 0.002519
23, 0.00257345
24, 0.00262487
25, 0.00289163
26, 0.00298121
27, 0.00303839
28, 0.00306906
29, 0.0032245
30, 0.00335747
31, 0.00359708
