1, 0.000390136
2, 0.000425369
3, 0.000508523
4, 0.000707801
5, 0.000865036
6, 0.000983042
7, 0.00114867
8, 0.00120878
9, 0.00124737
10, 0.00128705
11, 0.00133988
12, 0.00140188
13, 0.0019286
14, 0.0019754
15, 0.00205189
16, 0.00217082
17, 0.0022576
18, 0.00234146
19, 0.00262766
20, 0.0026994
21, 0.00268407
22, 0.0027311
23, 0.00278496
24, 0.00285375
25, 0.00321003
26, 0.00325571
27, 0.00333236
28, 0.00348057
29, 0.00358279
30, 0.00367922
31, 0.00404895
